IdProvincia;IdEstacion;Fecha;Year;Dia;t_media_grados;t_max_grados;hora_temp_max;t_min_grados;hora_temp_min;humedad_media_perc;humedad_max_perc;hora_hum_max;humedad_min_perc;hora_hum_min;vel_viento_m_s;dir_viento_grad;VelVientoMa_m_s;hora_vel_max;dir_viento_vel_max_grad;radiacion_MJ_m2);precipitacion_mm;PePMon;EtPMon
5;1;26/12/2012;2012;361;2,58;8,68;12:50;-1,71;23:10;92,1;99,6;05:50;69,88;13:00;0,94;255,4;4,3;14:06;322,9;8,19;0;0;0,44
5;1;27/12/2012;2012;362;2,87;7,89;12:40;-2,78;07:00;92,6;98,5;00:00;77,9;12:20;1,39;222,6;4,69;12:22;272,5;7,75;0;0;0,44
5;1;28/12/2012;2012;363;4,39;13,22;14:30;-0,91;07:30;90;100;07:30;55,09;14:30;0,51;104,9;3,61;02:12;98,4;8,81;0;0;0,46
5;1;29/12/2012;2012;364;2,18;8,44;10:40;-4,44;07:20;87,9;95,7;00:00;64,77;10:40;2,86;239,8;11,66;12:20;258,3;3,94;0;0;0,89
5;1;30/12/2012;2012;365;3,89;8,49;14:40;0,76;04:50;88,1;96;19:00;66,29;15:20;2,46;252,4;6,16;13:11;305,9;6,99;0;0;0,77
5;1;31/12/2012;2012;366;3,47;6,7;15:00;-0,58;04:10;86,4;97,4;20:30;69,11;14:10;3,34;221;10,25;23:39;236,6;4,1;0;0;0
5;1;01/01/2013;2013;1;4,15;8,36;12:40;0,5;23:20;90,3;97,8;07:00;70,5;14:30;2,89;276,1;8,14;02:19;258,3;5,39;0;0;0,76
5;1;02/01/2013;2013;2;2,86;7,29;15:40;-0,64;03:40;89,2;99,1;08:40;70;13:20;0,89;11,08;5,14;15:07;337,2;7,5;0;0;0,45
5;1;03/01/2013;2013;3;3,16;8,96;14:30;-2,11;23:00;87,4;98,4;06:00;63,53;15:00;0,7;42,14;5,02;13:20;44,54;8,88;0;0;0,44
5;1;04/01/2013;2013;4;2,2;11,35;14:00;-4,51;05:20;77;95,9;23:40;39,92;14:00;0,43;11,94;3,68;14:25;29,25;9,48;0;0;0,44
5;1;05/01/2013;2013;5;1,92;10,15;15:00;-3,04;03:40;87,2;99;22:20;57,86;11:00;0,44;263,8;3,6;13:00;350,8;9,31;0;0;0,4
5;1;06/01/2013;2013;6;0,61;8,55;12:40;-3,58;06:00;96,1;100;22:00;76,5;12:20;0,61;250,1;4,05;13:57;329,4;8,26;0;0;0,39
5;1;07/01/2013;2013;7;1,39;9,49;14:50;-3,84;07:10;90;100;00:00;66,54;14:40;0,6;246,5;4,14;13:41;321,9;9,85;0;0;0,42
5;1;08/01/2013;2013;8;1,83;6,62;12:50;-2,84;21:40;90,7;99,6;07:30;64,08;15:00;0,12;308;2,66;12:13;177,6;5,84;0;0;0,36
5;1;09/01/2013;2013;9;4,87;10,23;14:00;-2,58;01:20;91;97,4;08:10;77,6;14:00;2,06;241,9;9,58;13:57;257,6;3,94;0;0;0,66
5;1;10/01/2013;2013;10;7,27;11,5;14:10;1,29;23:00;88,9;99,4;23:50;64,54;14:10;2,29;268,3;7,46;10:56;272,2;7,56;0;0;0,88
5;1;11/01/2013;2013;11;5,85;10,56;12:40;0,96;00:00;89,3;100;02:30;62,6;14:20;1,51;260,2;6,52;14:39;283,3;5,14;0;0;0,77
5;1;12/01/2013;2013;12;5,21;8,43;14:30;1,69;23:50;90,7;97,1;08:00;73,5;14:00;4,42;258,5;10,76;13:59;266,2;4,91;0;0;0,87
5;1;13/01/2013;2013;13;1,5;4,9;15:20;-1,84;23:50;90,8;96,9;23:40;82,2;15:50;4,57;283,3;10,46;12:52;289,6;4,2;0;0;0,58
5;1;14/01/2013;2013;14;1,34;5,56;13:20;-1,84;03:50;88,4;97,1;00:00;71,7;13:30;4,1;268,5;8,02;21:39;273,5;7,47;0;0;0,77
5;1;15/01/2013;2013;15;2,76;6,03;14:40;0,29;07:10;87;96,2;00:00;74,2;14:50;5,72;268,5;10,29;12:38;279,4;7,18;0;0;0,83
5;1;16/01/2013;2013;16;5,47;7,5;14:50;3,23;03:40;92,6;96;22:50;88,1;10:10;7,18;261,7;13,35;12:13;249,4;2,45;0;0;0,61
5;1;17/01/2013;2013;17;6,29;8,9;23:50;3,23;07:30;91,4;98,1;18:50;75,1;13:00;5,59;269,7;9,3;22:30;270,9;6,17;0;0;0,91
5;1;18/01/2013;2013;18;9,97;11,9;14:50;8,83;06:40;86,7;97,5;04:20;69,97;23:20;7,31;247,6;13,99;17:59;244,3;4,93;0;0;1,33
5;1;19/01/2013;2013;19;5,77;11,17;00:10;1,02;23:50;82,2;95,6;15:40;64,36;10:10;6,58;247,6;16,11;16:33;330,3;4,73;0;0;1,46
5;1;20/01/2013;2013;20;2,85;6,17;19:50;-0,11;07:00;89,2;94,9;23:10;78,2;11:40;6,01;261,8;10,5;11:15;261,1;4,57;0;0;0,8
5;1;21/01/2013;2013;21;2,15;5,56;14:00;-0,7;20:00;82,8;93,7;02:50;61,28;14:30;5,55;268;11,19;05:05;272,1;10,47;0;0;1,14
5;1;22/01/2013;2013;22;0,8;3,17;05:50;-1,71;01:20;86,4;97,9;18:40;72;03:10;6,42;249,2;13,56;15:04;272,2;3,72;0;0;0,79
5;1;23/01/2013;2013;23;1,05;5,77;23:30;-2,31;05:30;91,1;96,8;22:50;84,8;10:10;7,18;265,3;11,92;19:18;242,4;5,68;0;0;0,62
5;1;24/01/2013;2013;24;4,85;8,29;13:00;-0,58;23:30;84,7;96,4;00:00;63,95;14:40;5,31;283,1;12,65;06:15;303,3;7,79;0;0;1,19
5;1;25/01/2013;2013;25;4,33;7,83;23:30;-0,44;01:00;94,1;99,3;22:30;77,5;12:10;2,11;268,9;8,09;23:14;267,5;5,2;0;0;0,67
5;1;26/01/2013;2013;26;7,57;12,49;13:50;2,43;22:30;84,3;98,3;00:20;44,4;12:30;3,28;268,6;9,62;04:00;270,5;9,78;0;0;1,65
5;1;27/01/2013;2013;27;6,45;10,17;16:10;1,69;22:50;80,5;93,5;18:00;58,08;06:10;4,54;252,9;14,56;18:18;281,1;3,44;0;0;1,43
5;1;28/01/2013;2013;28;2,81;8,69;14:50;-1,17;23:20;85,4;97,7;20:00;60,86;13:40;1,8;250,4;6,41;02:40;264,1;11,39;0;0;0,93
5;1;29/01/2013;2013;29;4,15;12,95;15:10;-2,24;01:20;87,3;98,5;20:30;63,68;11:00;0,72;200,6;2,86;21:29;185,2;10,7;4,06;1,08;0,81
5;1;30/01/2013;2013;30;6,78;15,03;12:50;1,16;05:00;90,5;99,8;22:20;63,99;12:40;1,12;220,3;6,33;13:02;300,5;9,56;0,2;0;0,99
5;1;31/01/2013;2013;31;6,64;15,22;15:40;1,09;06:50;84,1;99,1;07:10;51,88;15:40;0,98;215,9;3,54;19:31;212,3;11,68;0;0;1,09
5;1;01/02/2013;2013;32;7,28;14,1;14:50;0,96;02:50;82,3;98,6;07:10;50,55;15:10;4,77;241,9;13,33;21:34;282;11,12;2,64;0;2
5;1;02/02/2013;2013;33;2,57;6,9;15:00;-2,84;23:20;82,1;95;22:10;58,87;14:50;4,61;321,4;11,21;11:57;334,3;8,71;0;0;1,25
5;1;03/02/2013;2013;34;0,16;6,29;15:00;-4,31;07:20;84,1;95,2;01:10;59,6;16:00;0,91;318,3;4,71;14:01;348;11,81;0,2;0;0,78
5;1;04/02/2013;2013;35;3,59;12,15;14:50;-2,64;03:30;81;97,2;22:40;50,17;10:30;0,63;220,3;3,31;05:27;175,8;12,56;0;0;0,93
5;1;05/02/2013;2013;36;5,34;11,02;15:20;-0,04;06:50;83,6;99,3;08:00;61,86;15:40;3,09;280,4;8,39;23:05;272,3;12,63;0,2;0;1,31
5;1;06/02/2013;2013;37;2,66;7,02;12:30;-2,18;22:40;75,6;94,6;06:50;52,78;12:20;5,66;297,3;10,91;15:53;320,9;8,83;0;0;1,52
5;1;07/02/2013;2013;38;0,66;6,16;14:30;-3,84;06:50;73,3;87,8;06:50;50,38;15:50;3,05;315,7;7,57;12:43;10,83;10,95;0;0;1,32
5;1;08/02/2013;2013;39;1,66;7,9;13:40;-4,24;22:30;76,8;97,6;07:30;49,84;13:40;4,41;304,6;11,37;13:41;353,9;8,95;0;0;1,52
5;1;09/02/2013;2013;40;1,35;6,96;15:40;-2,04;07:00;77,7;91,4;21:30;53,91;13:20;1,76;290,9;5,42;13:03;300,3;11,34;0;0;1,11
5;1;10/02/2013;2013;41;3,48;10,1;13:10;-1,3;00:10;77,9;92,3;17:40;52,04;12:20;6,14;256,8;15,82;16:52;256,8;8,01;2,44;0;1,89
5;1;11/02/2013;2013;42;1,07;4,56;16:00;-1,51;23:20;78,6;93,6;05:40;54,33;16:10;7;280,7;12,12;10:42;297,2;9,58;0;0;1,44
5;1;12/02/2013;2013;43;2,25;7,49;13:40;-1,98;05:30;81,1;95,5;23:50;52,98;12:50;4,74;278;9,06;13:10;326,6;11,56;0;0;1,54
5;1;13/02/2013;2013;44;6,75;12,62;12:40;0,23;23:50;83,3;98,8;07:50;57,31;14:40;3,23;307,9;7,55;00:32;283,8;9,75;0,41;0;1,56
5;1;14/02/2013;2013;45;3,35;11,68;14:40;-3,11;04:20;83,2;97,6;05:20;53,22;14:20;0,34;359,2;3,74;12:55;350,4;14,23;0;0;1,02
5;1;15/02/2013;2013;46;3,55;12,69;15:20;-3,64;05:20;82,3;97,8;06:10;49,28;14:50;0,57;101,9;5,14;11:29;82,3;13,18;0,2;0;1,12
5;1;16/02/2013;2013;47;4,14;13,29;16:00;-2,11;06:30;83,2;96,9;04:00;48,14;15:50;0,52;261,2;3,46;14:16;296,8;11,93;0;0;1,11
5;1;17/02/2013;2013;48;4,87;10,03;14:50;-1,51;02:50;88,9;98,2;21:10;62,2;14:10;0,8;214,6;5,88;16:37;270,4;6,18;3,45;0,56;0,9
5;1;18/02/2013;2013;49;6,99;10,89;14:30;4,7;23:40;83;99;04:30;58,58;14:30;1,44;158,5;6,15;15:06;172,5;7,23;2,03;0;1,14
5;1;19/02/2013;2013;50;7,65;10,96;12:50;4,96;00:30;80,4;92;21:00;65,27;13:00;3,38;141,6;9,16;11:05;164,8;7,63;0,81;0;1,41
5;1;20/02/2013;2013;51;7,56;12,29;14:10;3,36;04:10;84,1;97,2;04:30;61,72;14:10;1,95;251,2;7,57;17:26;288,7;11,31;0;0;1,42
5;1;21/02/2013;2013;52;6,69;11,5;13:00;3,76;00:50;87,2;96,9;07:20;73,7;14:00;2,88;243,4;8,9;14:00;280,8;6,02;4,26;1,25;1,11
5;1;22/02/2013;2013;53;5,07;8,83;11:30;2,63;20:40;88,7;95,8;00:50;65,75;11:20;4,66;259,9;8,76;02:30;257,3;6,17;1,83;0;1,3
5;1;23/02/2013;2013;54;-0,68;3,16;00:40;-3,25;07:00;80,9;98,1;02:20;62,37;15:10;3,18;12,16;9,8;03:44;37,54;7,94;2,64;0;0,99
5;1;24/02/2013;2013;55;0,3;4,69;13:20;-3,65;05:00;81,3;96,1;21:40;58,07;13:50;2,88;312,2;8,68;11:05;301;11,14;4,26;1,25;1,2
5;1;25/02/2013;2013;56;-0,8;3,82;16:10;-6,25;06:10;81;96,8;02:10;49,78;15:50;1,19;335,7;5,96;10:18;21,48;12,46;0;0;1,09
5;1;26/02/2013;2013;57;0,62;5,95;14:40;-5,98;06:20;77,5;95;03:20;49,97;14:10;0,88;287,6;5,4;14:39;273,6;15,13;0,2;0;1,22
5;1;27/02/2013;2013;58;1,33;3,43;13:00;-0,24;23:50;85,1;96,5;19:00;63,1;13:20;3,03;99,3;9,05;13:16;127,2;6,01;0,81;0;0,98
5;1;28/02/2013;2013;59;0,97;4,63;11:10;-3,52;05:30;83,6;94,2;05:40;68,31;12:00;3,09;55,04;8,8;15:48;64,61;8,38;0,41;0;1,04
5;1;01/03/2013;2013;60;1,72;6,82;13:50;-2,71;23:50;83;97,3;07:10;59,06;14:00;1,82;342,3;5,66;17:23;32,4;8,5;0;0;1,13
5;1;02/03/2013;2013;61;2,63;10,69;15:10;-5,98;05:30;74,5;97,3;02:20;41,79;15:00;0,76;160,6;5,79;11:21;181,7;15,9;0;0;1,48
5;1;03/03/2013;2013;62;6,98;11,5;14:50;2,83;03:20;63,16;78,2;23:50;48,83;14:40;3,83;163;8,62;16:29;162,9;11,6;0;0;2,24
5;1;04/03/2013;2013;63;7,19;9,77;13:50;4,76;07:30;73,2;83,4;23:50;62,68;13:20;5,74;141,5;12,09;10:57;132,6;5,31;0,61;0;1,76
5;1;05/03/2013;2013;64;8,53;11,83;12:00;5,3;22:50;82,2;94,5;23:30;69,55;12:10;3,78;153,8;8,47;11:05;178,2;8,17;0,61;0;1,48
5;1;06/03/2013;2013;65;9,44;14,43;13:20;4,9;00:40;81,7;95,2;01:00;60,38;14:50;4,01;210,6;15,65;14:58;275,3;12,98;0,2;0;2,09
5;1;07/03/2013;2013;66;9,53;15,9;13:00;3,83;23:20;82,7;96,5;23:40;61,85;13:10;3,44;228,9;13,27;17:16;279,8;9,64;0,2;0;1,92
5;1;08/03/2013;2013;67;6,93;10,43;13:40;3,96;00:30;88,5;96,6;20:40;69,57;11:20;1,6;220,8;7,57;14:12;203,6;5,12;0;0;1,06
5;1;09/03/2013;2013;68;6,58;12,03;13:50;2,56;06:10;81,3;97,2;03:20;61,13;13:10;3,45;237,5;9,55;11:31;247;14,63;0,2;0;1,89
5;1;10/03/2013;2013;69;5,95;10,36;12:40;3,3;23:50;80,2;92,8;20:50;54,65;14:10;3,99;238,5;10,45;16:44;292,9;14,91;0;0;2,04
5;1;11/03/2013;2013;70;5,6;9,83;12:20;2,9;00:30;82,8;94,6;05:00;67,69;12:20;5,76;255,9;13,36;14:54;244,9;13,4;0,2;0;1,7
5;1;12/03/2013;2013;71;4,52;10,03;14:20;0,03;23:50;77;95,7;23:50;48,89;15:40;4,7;262,7;11,19;22:04;269,5;18,1;0;0;2,27
5;1;13/03/2013;2013;72;-0,27;4,5;13:20;-3,11;23:50;83,8;98,9;03:20;56,75;13:20;3,62;332;12,37;13:29;4,85;11,48;4,26;1,25;1,35
5;1;14/03/2013;2013;73;1,21;8,03;15:50;-4,18;02:50;73,8;90,8;00:20;44,88;15:40;2,2;316,2;8,08;12:41;330,7;17,58;0,2;0;1,89
5;1;15/03/2013;2013;74;3,24;10,69;15:40;-4,91;06:00;70,7;94,2;06:10;29,42;14:20;0,01;295,6;2,58;12:26;127;19,93;0,81;0;1,61
5;1;16/03/2013;2013;75;5,52;8,63;15:20;2,7;06:50;80,6;97;06:30;51,44;14:30;1,05;235,7;9,39;14:41;282,4;6,57;4,47;1,41;1,2
5;1;17/03/2013;2013;76;5,51;8,24;16:50;0,5;23:40;92,4;99,6;08:40;74,7;21:50;0,56;287,8;5,67;21:28;302,4;3,35;13,8;8,24;0,77
5;1;18/03/2013;2013;77;3,85;9,3;13:50;-0,37;03:40;78,6;95,7;23:40;57,53;14:00;3,76;266,8;9,78;08:26;267,5;15,18;0;0;1,88
5;1;19/03/2013;2013;78;3,71;9,57;11:00;-1,84;02:40;85,1;98;03:30;47,68;11:40;0,2;333,3;4,03;17:48;2,38;10,82;3,25;0,39;1,24
5;1;20/03/2013;2013;79;4,68;10,09;15:20;0,43;06:00;81,4;97,8;04:40;53,03;16:30;1,01;278,6;5,32;15:41;263,9;17,5;4,26;1,25;1,86
5;1;21/03/2013;2013;80;7,51;14,83;14:40;-1,04;04:50;70,5;95,8;05:00;47,08;11:30;1,99;175,5;8,4;15:22;176;18,02;0;0;2,46
5;1;22/03/2013;2013;81;6,82;12,24;13:20;1,02;21:00;79,7;97,8;05:50;54,17;16:00;2,33;224,4;10,67;13:56;270,3;13,23;1,22;0;1,96
5;1;23/03/2013;2013;82;5,9;11,89;11:30;-0,11;06:10;82,4;97,1;06:20;46,54;11:40;0,8;229,7;7,55;10:21;187,1;13,15;1,62;0;1,72
5;1;24/03/2013;2013;83;5,7;9,63;14:50;1,09;04:20;87,6;98,1;04:40;68,16;11:20;2,73;267,7;9,3;13:50;263,8;10,46;5,28;2,07;1,47
5;1;25/03/2013;2013;84;7,92;12,63;14:40;1,76;02:30;85,8;94,3;20:20;72,6;14:40;5,22;253;13,05;13:00;236,3;9,96;0,61;0;1,67
5;1;26/03/2013;2013;85;9,22;11,71;13:30;4,96;23:40;92;97,8;23:50;81,8;13:20;3,09;250,1;10,81;12:40;272,2;5,58;8,32;4,4;1,09
5;1;27/03/2013;2013;86;9,26;14,1;13:40;4,36;01:50;86,2;98,3;01:00;68,95;13:40;1,68;270,3;8,16;13:55;297,1;13,91;3,04;0,21;1,9
5;1;28/03/2013;2013;87;9,58;12,96;13:20;5,16;05:50;83,9;96,8;06:00;66,34;13:20;2,74;254,5;9;14:44;273,7;13,3;1,01;0;1,95
5;1;29/03/2013;2013;88;11,22;16,03;13:20;8,3;23:50;83,1;93,3;16:50;70,3;15:20;6,46;249,3;14,3;16:48;268;13,58;7,92;4,11;2,33
5;1;30/03/2013;2013;89;8,58;13,56;15:10;4,56;21:50;80,2;94;21:20;59,58;16:00;4,02;274,6;9,46;11:09;284,1;15,78;0;0;2,39
5;1;31/03/2013;2013;90;8,63;13,76;11:40;3,49;04:30;85,6;97,2;04:40;56,03;11:40;1,45;228,5;9,71;22:46;290,7;11,45;12,79;7,58;1,86
5;1;01/04/2013;2013;91;6,87;11,1;14:00;2,76;23:30;83,5;94,2;23:30;62,14;14:30;5,09;267,9;12,18;13:25;273,8;16,63;0,41;0;2,21
5;1;02/04/2013;2013;92;6,26;11,5;14:30;2,9;23:40;83,3;96,8;04:00;58,05;14:00;2,45;262,4;9,13;12:46;279,5;15,71;0,41;0;2,1
5;1;03/04/2013;2013;93;6,42;10,7;13:10;1,63;00:30;82,3;96,6;20:00;63,61;13:20;1,38;167,3;8,21;09:02;132,1;8,56;0,61;0;1,43
5;1;04/04/2013;2013;94;6,27;12,77;13:20;1,83;01:00;86,3;98;20:40;57,17;14:40;1,71;271,1;8,95;16:16;273,1;15,02;9,95;5,59;2,05
5;1;05/04/2013;2013;95;2,84;6,76;15:20;-0,98;21:00;76,5;96,8;02:40;52,72;13:50;2,14;351,4;9,69;17:34;347,9;13,62;0,41;0;1,72
5;1;06/04/2013;2013;96;2,23;7,83;16:00;-3,38;04:40;74,1;92,2;21:10;51,37;16:00;1,81;324,5;8,08;10:18;324,7;15,23;0;0;1,85
5;1;07/04/2013;2013;97;5,1;10,63;12:00;-2,44;01:50;78,6;96,7;03:30;50,64;11:10;1,25;263,7;7,22;13:22;275,8;13,44;0,2;0;1,85
5;1;08/04/2013;2013;98;6,84;10,76;14:30;2,63;05:40;78;93,4;02:30;59,06;15:50;2,67;261,6;8,67;14:07;271,6;13,9;0;0;2,03
5;1;09/04/2013;2013;99;8,52;12,7;12:30;3,5;05:10;79,6;90,1;02:50;65,74;10:20;2,86;248,7;10,66;10:32;246;12,89;0;0;2,04
5;1;10/04/2013;2013;100;10,66;16,03;12:20;4,1;05:40;81,5;96;02:40;62,99;13:10;2,78;256,8;12,64;13:26;262,3;17,07;0,2;0;2,56
5;1;11/04/2013;2013;101;9,54;14,36;10:30;4,96;23:40;78,5;91,3;03:50;54,83;10:40;3,23;255,7;14,99;13:48;280,9;16,69;0,81;0;2,69
5;1;12/04/2013;2013;102;7,53;14,23;13:00;0,9;04:50;76,6;96,3;23:40;54,1;14:40;1,8;265,7;7,31;14:34;273,5;24,27;0;0;2,94
5;1;13/04/2013;2013;103;9,84;19,02;15:10;-0,64;05:30;69,61;97,1;05:20;40,11;15:10;0,2;327,8;4,32;13:20;329,7;25,15;0,2;0;3,05
5;1;14/04/2013;2013;104;14,36;23,23;14:00;3,43;01:50;62,4;94,3;23:50;39,64;12:10;1,78;192;7,23;12:55;179,1;22,27;0,2;0;3,93
5;1;15/04/2013;2013;105;12,98;21,23;14:40;5,9;01:20;77,8;98,7;05:50;37,23;15:00;0,75;278,4;6,79;14:57;259,4;21,39;0;0;3,25
5;1;16/04/2013;2013;106;13,19;22,69;15:00;4,03;05:30;71,7;98,3;06:10;34,75;13:50;0,06;316,7;3,54;15:33;335,5;24,45;0;0;3,2
5;1;17/04/2013;2013;107;15,21;24,89;14:50;4,84;03:50;66,01;95,5;04:00;33,42;10:50;0,61;266,9;5,91;16:32;300,9;25,94;0;0;3,9
5;1;18/04/2013;2013;108;13,19;20,49;15:00;5,77;05:30;73,8;96,9;06:10;44,25;14:20;0,54;303,5;5,11;14:48;330,3;25,79;0;0;3,59
5;1;19/04/2013;2013;109;8,26;14,23;14:50;-1,17;23:50;64,01;95,6;00:30;36,31;17:10;2,43;34,16;9,06;13:25;49,56;24,59;0;0;3,42
5;1;20/04/2013;2013;110;6,01;15,69;15:10;-3,64;04:20;63,08;94,9;04:40;25,54;15:50;0,5;22,46;4,48;13:16;0,1;26,3;0;0;3,04
5;1;21/04/2013;2013;111;7,75;16,22;14:40;-2,37;04:30;65,07;95,9;05:30;31,43;17:10;0,44;343,6;5,64;10:38;17,57;26,25;0;0;3,15
5;1;22/04/2013;2013;112;8,49;15,37;14:30;0,03;05:40;59,3;88,3;02:10;34,7;13:10;1,28;26,89;7,07;16:05;14,24;25,06;0;0;3,37
5;1;23/04/2013;2013;113;9,48;18,02;15:10;-1,57;05:20;67,31;97;05:00;38,71;16:40;0,56;147,3;5,41;14:31;187,5;26,28;0;0;3,38
5;1;24/04/2013;2013;114;12,21;20,29;15:00;2,23;02:10;59,78;91,8;02:20;31,42;16:40;0,98;159,1;7,37;07:27;183,5;24,97;0;0;3,73
5;1;25/04/2013;2013;115;13,25;20,7;12:50;1,7;04:30;60,52;92,2;03:50;35,43;12:00;1,23;58,98;7,63;13:15;33,98;22,89;0;0;3,69
5;1;26/04/2013;2013;116;10,97;16,29;15:50;5,1;23:50;85,7;95,8;22:20;62,84;16:10;0,44;48,4;5,62;22:27;48,07;8,67;5,08;1,91;1,61
5;1;27/04/2013;2013;117;3,84;9,43;15:20;-1,51;23:00;78,7;97,1;21:20;42,47;13:50;1,93;26,75;8,85;16:04;23,27;16,85;1,01;0;2,29
5;1;28/04/2013;2013;118;2,72;8,5;14:20;-4,11;04:40;69,97;96,4;05:00;45,89;15:30;3,49;19,91;10,33;14:20;36,09;16,72;0,2;0;2,29
5;1;29/04/2013;2013;119;3,69;7,17;14:00;0,29;06:50;87;97,6;07:10;71,7;00:00;3,96;41,36;9,2;08:36;49,04;8,39;9,95;5,58;1,31
5;1;30/04/2013;2013;120;5,08;8,7;14:10;2,63;00:20;87,3;97,7;22:40;72,6;11:50;0,54;344,3;5,41;16:26;332,7;10,17;0,61;0;1,45
5;1;01/05/2013;2013;121;6,38;12,22;16:40;2,7;04:20;83,7;98;03:50;54,5;17:10;0,06;325,8;4,12;14:59;354,5;16,64;1,62;0;2,13
5;1;02/05/2013;2013;122;8,85;14,16;15:00;3,03;22:50;76;98,8;04:50;45,47;14:20;0,1;336,5;4,35;12:45;24,12;19,42;0,2;0;2,56
5;1;03/05/2013;2013;123;8,03;15,63;16:10;-0,31;02:00;74;98,8;03:20;42,19;16:10;0,14;357,8;4,73;16:07;52,98;28,26;0;0;3,39
5;1;04/05/2013;2013;124;9,43;18,02;15:20;-0,1;03:50;70,2;98,5;05:00;31,62;16:10;0,07;320,9;3,35;14:48;306,7;28,56;0,2;0;3,5
5;1;05/05/2013;2013;125;11,88;20,63;13:30;1,23;04:10;64,84;94,8;04:30;29,68;14:10;0,17;315,2;4,43;15:28;293;26,78;0;0;3,58
5;1;06/05/2013;2013;126;13,41;20,9;12:10;5,9;00:20;66,8;92,9;05:10;23,2;14:00;1,38;252,3;8,64;13:30;244,6;19,03;0,41;0;3,68
5;1;07/05/2013;2013;127;15,15;19,89;11:10;10,17;04:00;67,76;90,7;04:10;46,06;14:20;0,72;257,2;6,12;12:18;263,1;15,75;0;0;2,84
5;1;08/05/2013;2013;128;14,4;18,5;10:50;11,17;04:30;75,6;96,4;22:20;49;11:00;0,09;305,1;4,07;14:08;293,8;13,76;0;0;2,31
5;1;09/05/2013;2013;129;12,86;17,44;11:20;9,43;01:50;90,9;98,9;22:40;66,2;09:50;0,95;293,6;8,33;11:42;272;9,44;1,22;0;1,86
5;1;10/05/2013;2013;130;13,19;19,16;15:30;6,7;23:20;78,5;99,5;06:10;46,52;16:30;0,42;344;4,68;15:30;322,9;23,65;0,2;0;3,5
5;1;11/05/2013;2013;131;10,54;18,89;13:40;1,96;23:50;68,09;96,6;00:00;29,48;14:10;0,42;328,1;4,58;13:55;330,8;28,38;0;0;3,8
5;1;12/05/2013;2013;132;11,08;20,29;14:50;1,37;03:20;65,21;97,6;04:10;28,94;16:10;0,58;10,01;5,35;15:18;63,79;29,27;0;0;4,04
5;1;13/05/2013;2013;133;12,98;22,83;16:20;-0,31;04:30;62,66;97,8;05:10;27,34;13:00;0,41;337,2;6,28;18:51;192,7;29,06;0;0;4,14
5;1;14/05/2013;2013;134;15,3;23,24;12:20;6,56;05:00;58,28;92,3;05:40;26,67;12:20;2,17;263;9,6;14:49;267,2;26,46;0;0;5,04
5;1;15/05/2013;2013;135;7,65;12,17;14:30;3,69;20:00;78,7;96,5;06:20;49,35;15:10;1,15;336,8;6,21;20:38;297,9;14,05;5,89;2,56;2,21
5;1;16/05/2013;2013;136;6,96;13,03;14:30;2,5;01:40;75,4;97,7;04:40;41,73;14:40;1,85;269,1;8,29;17:07;283,1;20,5;0,2;0;2,95
5;1;17/05/2013;2013;137;5,65;10,1;14:40;3,56;19:50;83;94,7;20:20;55,45;14:40;1,16;252,8;6,43;00:36;256,9;13,7;3,65;0,74;2
5;1;18/05/2013;2013;138;5,92;10,9;16:10;2,83;02:30;83,9;96,7;03:20;56,79;16:20;2,65;282,4;10,07;17:07;277,5;12;4,67;1,58;2,03
5;1;19/05/2013;2013;139;6,41;11,96;13:50;3,3;04:40;78,5;93,3;05:10;45,54;14:20;1,13;260,6;7,54;16:04;211,3;20,21;0;0;2,74
5;1;20/05/2013;2013;140;7,63;13,69;14:50;1,77;23:10;77,4;98,8;05:30;43,73;16:10;0,37;21,91;5,55;14:19;37,79;21,89;0,2;0;2,87
5;1;21/05/2013;2013;141;6,7;13,29;12:40;-1,3;04:50;82,1;99,1;05:30;48,08;12:40;0,37;352,5;4,75;12:55;47,19;16,45;0,41;0;2,27
5;1;22/05/2013;2013;142;10,36;18,89;16:20;1,16;02:50;75,6;99,4;04:20;40,91;16:20;0,22;0,43;4,08;16:10;0,95;29,37;0;0;3,9
5;1;23/05/2013;2013;143;10,68;19,29;15:00;1,1;04:30;69,58;98,5;04:50;37,5;15:00;0,09;342,8;3,82;11:52;54,41;30,07;0;0;3,95
5;1;24/05/2013;2013;144;10,55;19,09;15:40;0,83;04:20;60,72;95,9;04:30;22,93;14:00;0,07;334,7;4,76;12:45;21,46;30,64;0;0;3,91
5;1;25/05/2013;2013;145;10,71;20,23;15:50;-0,64;04:00;58,79;97,5;04:50;27,01;15:40;0,04;353,9;3,04;12:04;13,01;30,59;0;0;3,93
5;1;26/05/2013;2013;146;13,52;22,97;14:30;2,5;03:00;59,65;93,2;00:20;25,87;14:40;0,94;283,8;9,52;14:50;262;23,32;0;0;4,02
5;1;27/05/2013;2013;147;11,63;17,03;15:30;6,77;05:10;63,61;88,4;05:20;38,11;17:30;1,43;279,2;7,04;12:54;277,4;23,5;0;0;3,74
5;1;28/05/2013;2013;148;10,32;16,64;13:50;2,3;23:40;61,36;95,3;06:30;30,16;14:00;1,68;300,9;7,33;15:20;305,1;23,61;0,81;0;3,77
5;1;29/05/2013;2013;149;8,21;15,43;14:10;2,1;04:50;73,8;94,6;20:30;38,25;14:20;3,17;288,7;10,27;13:58;265,6;23,67;4,47;1,42;3,76
